drug_id,target_id,uniprot_id,drug_name,target_name,pchembl_value
CHEMBL841,CHEMBL4354,P97266,LOPERAMIDE,Mu-type opioid receptor,7.24
CHEMBL8412,CHEMBL214,P08908,IPSAPIRONE,5-hydroxytryptamine receptor 1A,9.62
CHEMBL8412,CHEMBL217,P14416,IPSAPIRONE,D(2) dopamine receptor,6.96
CHEMBL8412,CHEMBL223,P25100,IPSAPIRONE,Alpha-1D adrenergic receptor,7.34
CHEMBL8412,CHEMBL229,P35348,IPSAPIRONE,Alpha-1A adrenergic receptor,7.06
CHEMBL8412,CHEMBL232,P35368,IPSAPIRONE,Alpha-1B adrenergic receptor,6.66
CHEMBL8412,CHEMBL273,P19327,IPSAPIRONE,5-hydroxytryptamine receptor 1A,8.47
CHEMBL8412,CHEMBL3737,Q64264,IPSAPIRONE,5-hydroxytryptamine receptor 1A,7.92
CHEMBL84158,CHEMBL1867,P08913,TIAPRIDE,Alpha-2A adrenergic receptor,6.11
CHEMBL84158,CHEMBL217,P14416,TIAPRIDE,D(2) dopamine receptor,6.39
CHEMBL84158,CHEMBL234,P35462,TIAPRIDE,D(3) dopamine receptor,6.41
CHEMBL842,CHEMBL261,P00915,CHLOROTHIAZIDE,Carbonic anhydrase 1,6.34
CHEMBL843,CHEMBL235,P37231,ROSIGLITAZONE MALEATE,Peroxisome proliferator-activated receptor gamma,7.85
CHEMBL844,CHEMBL1867,P08913,BRIMONIDINE,Alpha-2A adrenergic receptor,9.21
CHEMBL844,CHEMBL1916,P18825,BRIMONIDINE,Alpha-2C adrenergic receptor,8.47
CHEMBL844,CHEMBL1942,P18089,BRIMONIDINE,Alpha-2B adrenergic receptor,7.46
CHEMBL844,CHEMBL223,P25100,BRIMONIDINE,Alpha-1D adrenergic receptor,6.07
CHEMBL844,CHEMBL266,P19328,BRIMONIDINE,Alpha-2B adrenergic receptor,7.28
CHEMBL844,CHEMBL3988626,G3HDX1,BRIMONIDINE,Alpha-1B adrenergic receptor,6.03
CHEMBL84446,CHEMBL1900,P15121,FIDARESTAT,Aldo-keto reductase family 1 member B1,8.05
CHEMBL84446,CHEMBL2622,P07943,FIDARESTAT,Aldo-keto reductase family 1 member B1,7.54
CHEMBL845,CHEMBL1821,P08173,N-DESMETHYLCLOZAPINE,Muscarinic acetylcholine receptor M4,6.54
CHEMBL845,CHEMBL2035,P08912,N-DESMETHYLCLOZAPINE,Muscarinic acetylcholine receptor M5,7.29
CHEMBL845,CHEMBL2056,P21728,N-DESMETHYLCLOZAPINE,D(1A) dopamine receptor,7.1
CHEMBL845,CHEMBL211,P08172,N-DESMETHYLCLOZAPINE,Muscarinic acetylcholine receptor M2,6.6
CHEMBL845,CHEMBL216,P11229,N-DESMETHYLCLOZAPINE,Muscarinic acetylcholine receptor M1,7.75
CHEMBL845,CHEMBL217,P14416,N-DESMETHYLCLOZAPINE,D(2) dopamine receptor,6.31
CHEMBL845,CHEMBL245,P20309,N-DESMETHYLCLOZAPINE,Muscarinic acetylcholine receptor M3,7.05
CHEMBL846,CHEMBL1977,P11473,CALCITRIOL,Vitamin D3 receptor,10.97
CHEMBL846,CHEMBL2259,P02774,CALCITRIOL,Vitamin D-binding protein,7.62
CHEMBL846,CHEMBL2353,O42392,CALCITRIOL,Vitamin D3 receptor,10.6
CHEMBL846,CHEMBL3150,P13053,CALCITRIOL,Vitamin D3 receptor,10.4
CHEMBL846,CHEMBL3217399,Q9PTN2,CALCITRIOL,Vitamin D3 receptor A,8.26
CHEMBL846,CHEMBL3452,Q28037,CALCITRIOL,Vitamin D3 receptor,10.32
CHEMBL846,CHEMBL4521,Q07973,CALCITRIOL,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",8.52
CHEMBL846,CHEMBL5304,A3RGC1,CALCITRIOL,Vitamin D3 receptor,10.15
CHEMBL846,CHEMBL5601,P48281,CALCITRIOL,Vitamin D3 receptor,7.0
CHEMBL848,CHEMBL1825,P01375,LENALIDOMIDE,Tumor necrosis factor,6.66
CHEMBL848,CHEMBL1909490,P01584,LENALIDOMIDE,Interleukin-1 beta,6.41
CHEMBL848,CHEMBL3763008,Q96SW2,LENALIDOMIDE,Protein cereblon,7.24
CHEMBL848,CHEMBL4739707,Q9UKT9,LENALIDOMIDE,Zinc finger protein Aiolos,7.3
CHEMBL8486,CHEMBL3891,P07384,MDL-28170,Calpain-1 catalytic subunit,7.96
CHEMBL849,CHEMBL1075044,P54616,TRICLOSAN,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,6.3
CHEMBL849,CHEMBL1250368,Q6UCJ9,TRICLOSAN,Enoyl-acyl carrier reductase,7.82
CHEMBL849,CHEMBL1849,P9WGR1,TRICLOSAN,Enoyl-[acyl-carrier-protein] reductase [NADH],6.7
CHEMBL849,CHEMBL1857,P0AEK4,TRICLOSAN,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,8.3
CHEMBL849,CHEMBL2150835,Q5NGQ3,TRICLOSAN,Enoyl-[acyl-carrier-protein] reductase [NADH],7.3
CHEMBL849,CHEMBL3194,P02766,TRICLOSAN,Transthyretin,6.32
CHEMBL849,CHEMBL3994,Q6GI75,TRICLOSAN,Enoyl-[acyl-carrier-protein] reductase [NADPH] FabI,8.3
CHEMBL849,CHEMBL4150,Q965D5,TRICLOSAN,Enoyl-acyl-carrier protein reductase,10.28
CHEMBL849,CHEMBL5586,P16152,TRICLOSAN,Carbonyl reductase [NADPH] 1,7.22
CHEMBL8494,CHEMBL283,P08254,L-696418,Stromelysin-1,6.51
CHEMBL8494,CHEMBL332,P03956,L-696418,Interstitial collagenase,6.12
CHEMBL8494,CHEMBL333,P08253,L-696418,72 kDa type IV collagenase,6.7
CHEMBL85,CHEMBL1833,P41595,RISPERIDONE,5-hydroxytryptamine receptor 2B,7.82
CHEMBL85,CHEMBL1850,P21918,RISPERIDONE,D(1B) dopamine receptor,6.0
CHEMBL85,CHEMBL1867,P08913,RISPERIDONE,Alpha-2A adrenergic receptor,8.44
CHEMBL85,CHEMBL1898,P28222,RISPERIDONE,5-hydroxytryptamine receptor 1B,8.0
CHEMBL85,CHEMBL1916,P18825,RISPERIDONE,Alpha-2C adrenergic receptor,8.86
CHEMBL85,CHEMBL1942,P18089,RISPERIDONE,Alpha-2B adrenergic receptor,7.92
CHEMBL85,CHEMBL1983,P28221,RISPERIDONE,5-hydroxytryptamine receptor 1D,6.0
CHEMBL85,CHEMBL2056,P21728,RISPERIDONE,D(1A) dopamine receptor,7.68
CHEMBL85,CHEMBL214,P08908,RISPERIDONE,5-hydroxytryptamine receptor 1A,7.68
CHEMBL85,CHEMBL217,P14416,RISPERIDONE,D(2) dopamine receptor,9.36
CHEMBL85,CHEMBL219,P21917,RISPERIDONE,D(4) dopamine receptor,8.21
CHEMBL85,CHEMBL223,P25100,RISPERIDONE,Alpha-1D adrenergic receptor,8.31
CHEMBL85,CHEMBL224,P28223,RISPERIDONE,5-hydroxytryptamine receptor 2A,10.0
CHEMBL85,CHEMBL225,P28335,RISPERIDONE,5-hydroxytryptamine receptor 2C,8.74
CHEMBL85,CHEMBL228,P31645,RISPERIDONE,Sodium-dependent serotonin transporter,6.0
CHEMBL85,CHEMBL229,P35348,RISPERIDONE,Alpha-1A adrenergic receptor,8.64
CHEMBL85,CHEMBL231,P35367,RISPERIDONE,Histamine H1 receptor,8.59
CHEMBL85,CHEMBL232,P35368,RISPERIDONE,Alpha-1B adrenergic receptor,8.0
CHEMBL85,CHEMBL234,P35462,RISPERIDONE,D(3) dopamine receptor,8.17
CHEMBL85,CHEMBL240,Q12809,RISPERIDONE,Voltage-gated inwardly rectifying potassium channel KCNH2,6.83
CHEMBL85,CHEMBL265,P18901,RISPERIDONE,D(1A) dopamine receptor,7.66
CHEMBL85,CHEMBL273,P19327,RISPERIDONE,5-hydroxytryptamine receptor 1A,6.89
CHEMBL85,CHEMBL3138,P19020,RISPERIDONE,D(3) dopamine receptor,8.01
CHEMBL85,CHEMBL315,P15823,RISPERIDONE,Alpha-1B adrenergic receptor,8.97
CHEMBL85,CHEMBL3155,P34969,RISPERIDONE,5-hydroxytryptamine receptor 7,9.4
CHEMBL85,CHEMBL319,P43140,RISPERIDONE,Alpha-1A adrenergic receptor,9.4
CHEMBL85,CHEMBL322,P14842,RISPERIDONE,5-hydroxytryptamine receptor 2A,9.82
CHEMBL85,CHEMBL3223,P32305,RISPERIDONE,5-hydroxytryptamine receptor 7,8.85
CHEMBL85,CHEMBL324,P08909,RISPERIDONE,5-hydroxytryptamine receptor 2C,7.84
CHEMBL85,CHEMBL327,P22909,RISPERIDONE,Alpha-2A adrenergic receptor,7.6
CHEMBL85,CHEMBL3371,P50406,RISPERIDONE,5-hydroxytryptamine receptor 6,6.65
CHEMBL85,CHEMBL339,P61169,RISPERIDONE,D(2) dopamine receptor,8.74
CHEMBL85,CHEMBL3426,P47898,RISPERIDONE,5-hydroxytryptamine receptor 5A,6.0
CHEMBL85,CHEMBL3427,P61168,RISPERIDONE,D(2) dopamine receptor,7.64
CHEMBL85,CHEMBL3737,Q64264,RISPERIDONE,5-hydroxytryptamine receptor 1A,6.37
CHEMBL85,CHEMBL3943,P31389,RISPERIDONE,Histamine H1 receptor,8.1
CHEMBL85,CHEMBL4701,P31390,RISPERIDONE,Histamine H1 receptor,7.1
CHEMBL85,CHEMBL5845,P23415,RISPERIDONE,Glycine receptor subunit alpha-1,6.5
CHEMBL85139,CHEMBL1865,Q9UBN7,RUTAECARPINE,Protein deacetylase HDAC6,6.14
CHEMBL85139,CHEMBL2231,P04798,RUTAECARPINE,Cytochrome P450 1A1,6.58
CHEMBL85139,CHEMBL230,P35354,RUTAECARPINE,Prostaglandin G/H synthase 2,6.55
CHEMBL85139,CHEMBL3356,P05177,RUTAECARPINE,Cytochrome P450 1A2,7.66
CHEMBL85139,CHEMBL4878,Q16678,RUTAECARPINE,Cytochrome P450 1B1,7.26
CHEMBL8514,CHEMBL2056,P21728,BUTACLAMOL,D(1A) dopamine receptor,8.7
CHEMBL8514,CHEMBL217,P14416,BUTACLAMOL,D(2) dopamine receptor,10.4
CHEMBL8514,CHEMBL234,P35462,BUTACLAMOL,D(3) dopamine receptor,10.4
CHEMBL85164,CHEMBL209,P07477,CAMOSTAT MESILATE,Serine protease 1,7.3
CHEMBL853,CHEMBL2107,P61073,ZALCITABINE,C-X-C chemokine receptor type 4,7.06
CHEMBL853,CHEMBL247,Q72547,ZALCITABINE,Human immunodeficiency virus type 1 reverse transcriptase,7.51
CHEMBL85320,CHEMBL1944,P08473,KELATORPHAN,Neprilysin,8.77
CHEMBL85320,CHEMBL2590,P15145,KELATORPHAN,Aminopeptidase N,8.42
CHEMBL85320,CHEMBL3369,P07861,KELATORPHAN,Neprilysin,8.77
CHEMBL85320,CHEMBL3392,P00800,KELATORPHAN,Thermolysin,8.52
CHEMBL85320,CHEMBL3768,P08049,KELATORPHAN,Neprilysin,9.0
CHEMBL85320,CHEMBL4618,P09960,KELATORPHAN,Leukotriene A-4 hydrolase,8.3
CHEMBL85320,CHEMBL4791,P42892,KELATORPHAN,Endothelin-converting enzyme 1,8.1
CHEMBL855,CHEMBL231,P35367,TRIPROLIDINE,Histamine H1 receptor,8.8
CHEMBL855,CHEMBL3943,P31389,TRIPROLIDINE,Histamine H1 receptor,9.9
CHEMBL85799,CHEMBL3305,P04278,ETIOCHOLANOLONE,Sex hormone-binding globulin,6.15
CHEMBL85799,CHEMBL4234,P37058,ETIOCHOLANOLONE,17-beta-hydroxysteroid dehydrogenase type 3,6.74
CHEMBL858,CHEMBL5465386,C7C422,EDETIC ACID,Metallo-beta-lactamase type 2,6.4
CHEMBL859,CHEMBL1929,P47989,OXYPURINOL,Xanthine dehydrogenase/oxidase,7.46
CHEMBL85959,CHEMBL312,P12527,ENAZADREM,Polyunsaturated fatty acid 5-lipoxygenase,6.52
CHEMBL8597,CHEMBL1902,P62942,ASCOMYCIN,Peptidyl-prolyl cis-trans isomerase FKBP1A,8.8
CHEMBL86,CHEMBL1833,P41595,METOCLOPRAMIDE,5-hydroxytryptamine receptor 2B,6.4
CHEMBL86,CHEMBL1875,Q13639,METOCLOPRAMIDE,5-hydroxytryptamine receptor 4,6.1
CHEMBL86,CHEMBL217,P14416,METOCLOPRAMIDE,D(2) dopamine receptor,7.38
CHEMBL86,CHEMBL234,P35462,METOCLOPRAMIDE,D(3) dopamine receptor,7.8
CHEMBL86,CHEMBL2439,P05164,METOCLOPRAMIDE,Myeloperoxidase,6.46
CHEMBL86,CHEMBL289,P10635,METOCLOPRAMIDE,Cytochrome P450 2D6,6.1
CHEMBL86,CHEMBL3138,P19020,METOCLOPRAMIDE,D(3) dopamine receptor,7.21
CHEMBL86,CHEMBL339,P61169,METOCLOPRAMIDE,D(2) dopamine receptor,6.98
CHEMBL86,CHEMBL3998,P20288,METOCLOPRAMIDE,D(2) dopamine receptor,7.1
CHEMBL86,CHEMBL4317,Q62758,METOCLOPRAMIDE,5-hydroxytryptamine receptor 4,6.1
CHEMBL86,CHEMBL5017,O70528,METOCLOPRAMIDE,5-hydroxytryptamine receptor 4,8.24
CHEMBL860,CHEMBL1833,P41595,E-DOXEPIN,5-hydroxytryptamine receptor 2B,7.6
CHEMBL860,CHEMBL231,P35367,E-DOXEPIN,Histamine H1 receptor,9.75
CHEMBL8600,CHEMBL322,P14842,DOM,5-hydroxytryptamine receptor 2A,7.72
CHEMBL8600,CHEMBL323,P30994,DOM,5-hydroxytryptamine receptor 2B,7.12
CHEMBL8600,CHEMBL324,P08909,DOM,5-hydroxytryptamine receptor 2C,6.71
CHEMBL8618,CHEMBL214,P08908,NAN-190,5-hydroxytryptamine receptor 1A,9.22
CHEMBL8618,CHEMBL223,P25100,NAN-190,Alpha-1D adrenergic receptor,9.52
CHEMBL8618,CHEMBL229,P35348,NAN-190,Alpha-1A adrenergic receptor,9.59
CHEMBL8618,CHEMBL232,P35368,NAN-190,Alpha-1B adrenergic receptor,9.02
CHEMBL8618,CHEMBL273,P19327,NAN-190,5-hydroxytryptamine receptor 1A,9.26
CHEMBL8618,CHEMBL3155,P34969,NAN-190,5-hydroxytryptamine receptor 7,9.22
CHEMBL8618,CHEMBL3223,P32305,NAN-190,5-hydroxytryptamine receptor 7,7.06
CHEMBL8618,CHEMBL339,P61169,NAN-190,D(2) dopamine receptor,8.02
CHEMBL862,CHEMBL1867,P08913,GUANFACINE,Alpha-2A adrenergic receptor,7.3
CHEMBL862,CHEMBL1916,P18825,GUANFACINE,Alpha-2C adrenergic receptor,6.22
CHEMBL862,CHEMBL1942,P18089,GUANFACINE,Alpha-2B adrenergic receptor,6.94
CHEMBL862,CHEMBL224,P28223,GUANFACINE,5-hydroxytryptamine receptor 2A,6.07
CHEMBL862,CHEMBL225,P28335,GUANFACINE,5-hydroxytryptamine receptor 2C,6.12
CHEMBL862,CHEMBL319,P43140,GUANFACINE,Alpha-1A adrenergic receptor,6.26
CHEMBL862,CHEMBL3923,Q9Y2I1,GUANFACINE,Nischarin,7.72
CHEMBL86304,CHEMBL1951,P21397,MOCLOBEMIDE,Amine oxidase [flavin-containing] A,9.3
CHEMBL86304,CHEMBL3358,P21396,MOCLOBEMIDE,Amine oxidase [flavin-containing] A,8.3
CHEMBL865,CHEMBL1075028,B5SU02,VALDECOXIB,Alpha carbonic anhydrase,7.54
CHEMBL865,CHEMBL1697676,Q3I4V7,VALDECOXIB,Carbonic anhydrase 2,6.15
CHEMBL865,CHEMBL1944499,A6YCJ1,VALDECOXIB,Astrosclerin-3,6.29
CHEMBL865,CHEMBL205,P00918,VALDECOXIB,Carbonic anhydrase 2,7.37
CHEMBL865,CHEMBL2186,Q9D6N1,VALDECOXIB,Carbonic anhydrase 13,6.37
CHEMBL865,CHEMBL230,P35354,VALDECOXIB,Prostaglandin G/H synthase 2,8.3
CHEMBL865,CHEMBL281,Q95323,VALDECOXIB,Carbonic anhydrase 4,6.47
CHEMBL865,CHEMBL3025,P23280,VALDECOXIB,Carbonic anhydrase 6,6.24
CHEMBL865,CHEMBL3097982,Q5U9J1,VALDECOXIB,Delta carbonic anhydrase,6.42
CHEMBL865,CHEMBL3242,O43570,VALDECOXIB,Carbonic anhydrase 12,7.89
CHEMBL865,CHEMBL3399914,Q5TU56,VALDECOXIB,AGAP002992-PA,6.79
CHEMBL865,CHEMBL3510,Q9ULX7,VALDECOXIB,Carbonic anhydrase 14,6.97
CHEMBL865,CHEMBL3594,Q16790,VALDECOXIB,Carbonic anhydrase 9,7.57
CHEMBL865,CHEMBL3621035,Q31FD6,VALDECOXIB,"Carbonic anhydrase, alpha family",6.28
CHEMBL865,CHEMBL3729,P22748,VALDECOXIB,Carbonic anhydrase 4,6.47
CHEMBL865,CHEMBL3745586,B2V8E3,VALDECOXIB,Carbonate dehydratase,8.28
CHEMBL865,CHEMBL3912,Q8N1Q1,VALDECOXIB,Carbonic anhydrase 13,6.37
CHEMBL865,CHEMBL3932,P40881,VALDECOXIB,Carbonic anhydrase,6.89
CHEMBL865,CHEMBL3969,Q9Y2D0,VALDECOXIB,"Carbonic anhydrase 5B, mitochondrial",7.06
CHEMBL865,CHEMBL4789,P35218,VALDECOXIB,"Carbonic anhydrase 5A, mitochondrial",6.04
CHEMBL865,CHEMBL5337,Q5AJ71,VALDECOXIB,Carbonic anhydrase,6.16
CHEMBL865,CHEMBL5931,P53615,VALDECOXIB,Carbonic anhydrase,6.18
CHEMBL865,CHEMBL5973,Q99N23,VALDECOXIB,Carbonic anhydrase 15,7.18
CHEMBL865,CHEMBL6068,P9WPJ9,VALDECOXIB,Carbonic anhydrase 2,6.17
CHEMBL865,CHEMBL6185,Q6FTL6,VALDECOXIB,Carbonic anhydrase,7.01
CHEMBL8659,CHEMBL1974,P36888,OLEIC ACID,Receptor-type tyrosine-protein kinase FLT3,6.29
CHEMBL8659,CHEMBL2083,P15090,OLEIC ACID,"Fatty acid-binding protein, adipocyte",6.73
CHEMBL8659,CHEMBL239,Q07869,OLEIC ACID,Peroxisome proliferator-activated receptor alpha,6.22
CHEMBL8659,CHEMBL3674,Q01469,OLEIC ACID,Fatty acid-binding protein 5,6.61
CHEMBL8659,CHEMBL5421,P07148,OLEIC ACID,"Fatty acid-binding protein, liver",6.7
CHEMBL8659,CHEMBL5738,P02692,OLEIC ACID,"Fatty acid-binding protein, liver",6.75
CHEMBL866,CHEMBL1822,P20839,MYCOPHENOLIC ACID,Inosine-5'-monophosphate dehydrogenase 1,7.72
CHEMBL866,CHEMBL2002,P12268,MYCOPHENOLIC ACID,Inosine-5'-monophosphate dehydrogenase 2,8.22
CHEMBL866,CHEMBL4295605,Q5KP44,MYCOPHENOLIC ACID,Inosine-5'-monophosphate dehydrogenase,6.92
CHEMBL86754,CHEMBL256,P0DMS8,IODOQUINOL,Adenosine receptor A3,6.28
CHEMBL86754,CHEMBL260,Q16539,IODOQUINOL,Mitogen-activated protein kinase 14,6.44
CHEMBL86754,CHEMBL4040,P28482,IODOQUINOL,Mitogen-activated protein kinase 1,6.53
CHEMBL86754,CHEMBL4074,P12822,IODOQUINOL,Angiotensin-converting enzyme,6.04
CHEMBL870,CHEMBL1782,P14324,ALENDRONIC ACID,Farnesyl pyrophosphate synthase,7.36
CHEMBL870,CHEMBL2150832,Q4QBL1,ALENDRONIC ACID,Farnesyl pyrophosphate synthase,7.04
CHEMBL870,CHEMBL3693,Q0GKD7,ALENDRONIC ACID,Farnesyl pyrophosphate synthase,7.02
CHEMBL8706,CHEMBL1951,P21397,CLORGILINE,Amine oxidase [flavin-containing] A,9.52
CHEMBL8706,CHEMBL2039,P27338,CLORGILINE,Amine oxidase [flavin-containing] B,8.66
CHEMBL8706,CHEMBL2993,P19643,CLORGILINE,Amine oxidase [flavin-containing] B,9.3
CHEMBL8706,CHEMBL3254,P21398,CLORGILINE,Amine oxidase [flavin-containing] A,8.54
CHEMBL8706,CHEMBL3358,P21396,CLORGILINE,Amine oxidase [flavin-containing] A,9.38
CHEMBL8706,CHEMBL3465,O55242,CLORGILINE,Sigma non-opioid intracellular receptor 1,8.54
CHEMBL8706,CHEMBL3681,Q64133,CLORGILINE,Amine oxidase [flavin-containing] A,9.0
CHEMBL8706,CHEMBL4802011,Q8VD00,CLORGILINE,Sigma intracellular receptor 2,6.3
CHEMBL871,CHEMBL4296318,B1LRJ1,ETIDRONIC ACID,Type IV secretion-like conjugative transfer relaxase protein TraI,8.52
CHEMBL87223,CHEMBL4372,P15917,AMINOQUINURIDE,Lethal factor,6.3
CHEMBL87285,CHEMBL1075158,O54939,ANDROSTERONE,17-beta-hydroxysteroid dehydrogenase type 3,7.05
CHEMBL87285,CHEMBL3305,P04278,ANDROSTERONE,Sex hormone-binding globulin,7.15
CHEMBL87379,CHEMBL2125,Q62666,BENZOVESAMICOL,Vesicular acetylcholine transporter,8.88
CHEMBL87379,CHEMBL3313,P81721,BENZOVESAMICOL,Vesicular acetylcholine transporter,10.26
CHEMBL87379,CHEMBL3602,Q9R0C9,BENZOVESAMICOL,Sigma non-opioid intracellular receptor 1,7.58
CHEMBL87379,CHEMBL4767,Q16572,BENZOVESAMICOL,Vesicular acetylcholine transporter,10.26
CHEMBL8739,CHEMBL239,Q07869,LINOLENIC ACID,Peroxisome proliferator-activated receptor alpha,8.1
CHEMBL8739,CHEMBL3401,O75469,LINOLENIC ACID,Nuclear receptor subfamily 1 group I member 2,8.7
CHEMBL8747,CHEMBL215,P09917,REV-5901,Polyunsaturated fatty acid 5-lipoxygenase,6.52
CHEMBL8747,CHEMBL312,P12527,REV-5901,Polyunsaturated fatty acid 5-lipoxygenase,6.92
CHEMBL87493,CHEMBL313,P31652,FENFLURAMINE,Sodium-dependent serotonin transporter,6.97
CHEMBL87563,CHEMBL1743122,O15244,GABEXATE,Solute carrier family 22 member 2,6.05
CHEMBL87563,CHEMBL1743126,Q96FL8,GABEXATE,Multidrug and toxin extrusion protein 1,6.3
CHEMBL87563,CHEMBL1795140,O15393,GABEXATE,Transmembrane protease serine 2,6.89
CHEMBL87563,CHEMBL204,P00734,GABEXATE,Prothrombin,6.16
CHEMBL87563,CHEMBL2079849,P05981,GABEXATE,Serine protease hepsin,6.42
CHEMBL87563,CHEMBL3286,P00749,GABEXATE,Urokinase-type plasminogen activator,6.37
CHEMBL8759,CHEMBL2851,P31421,EGLUMETAD,Metabotropic glutamate receptor 2,8.25
CHEMBL8759,CHEMBL2888,Q14832,EGLUMETAD,Metabotropic glutamate receptor 3,7.61
CHEMBL8759,CHEMBL3067,P31422,EGLUMETAD,Metabotropic glutamate receptor 3,7.57
CHEMBL8759,CHEMBL5137,Q14416,EGLUMETAD,Metabotropic glutamate receptor 2,8.29
CHEMBL8771,CHEMBL2389,P50247,NEOPLANOCIN A,Adenosylhomocysteinase,8.52
CHEMBL8771,CHEMBL2664,P23526,NEOPLANOCIN A,Adenosylhomocysteinase,8.82
CHEMBL8771,CHEMBL3118,P10760,NEOPLANOCIN A,Adenosylhomocysteinase,8.08
CHEMBL878,CHEMBL2326,P43166,METOLAZONE,Carbonic anhydrase 7,8.68
CHEMBL8809,CHEMBL217,P14416,RACLOPRIDE,D(2) dopamine receptor,8.92
CHEMBL8809,CHEMBL234,P35462,RACLOPRIDE,D(3) dopamine receptor,8.43
CHEMBL8809,CHEMBL3138,P19020,RACLOPRIDE,D(3) dopamine receptor,8.03
CHEMBL8809,CHEMBL339,P61169,RACLOPRIDE,D(2) dopamine receptor,8.96
CHEMBL8823,CHEMBL1785,P24530,SB-209670,Endothelin receptor type B,7.83
CHEMBL8823,CHEMBL252,P25101,SB-209670,Endothelin-1 receptor,9.7
CHEMBL88240,CHEMBL1983,P28221,ALNIDITAN,5-hydroxytryptamine receptor 1D,8.6
CHEMBL88240,CHEMBL214,P08908,ALNIDITAN,5-hydroxytryptamine receptor 1A,8.3
CHEMBL8839,CHEMBL2888,Q14832,LY-389795,Metabotropic glutamate receptor 3,8.33
CHEMBL8839,CHEMBL5137,Q14416,LY-389795,Metabotropic glutamate receptor 2,8.41
CHEMBL88402,CHEMBL1833,P41595,"RS-102,221",5-hydroxytryptamine receptor 2B,6.5
CHEMBL88402,CHEMBL224,P28223,"RS-102,221",5-hydroxytryptamine receptor 2A,6.2
CHEMBL88402,CHEMBL225,P28335,"RS-102,221",5-hydroxytryptamine receptor 2C,9.22
CHEMBL886,CHEMBL1952,P04818,5-FLUORODEOXYURIDYLATE,Thymidylate synthase,7.85
CHEMBL886,CHEMBL3160,P07607,5-FLUORODEOXYURIDYLATE,Thymidylate synthase,8.1
CHEMBL886,CHEMBL5328,P00469,5-FLUORODEOXYURIDYLATE,Thymidylate synthase,8.0
CHEMBL886,CHEMBL6137,C3SWJ7,5-FLUORODEOXYURIDYLATE,Thymidylate synthase,8.0
CHEMBL887,CHEMBL1951,P21397,RASAGILINE,Amine oxidase [flavin-containing] A,7.5
CHEMBL887,CHEMBL2039,P27338,RASAGILINE,Amine oxidase [flavin-containing] B,8.4
CHEMBL887,CHEMBL220,P22303,RASAGILINE,Acetylcholinesterase,7.72
CHEMBL887,CHEMBL2993,P19643,RASAGILINE,Amine oxidase [flavin-containing] B,8.37
CHEMBL887,CHEMBL3358,P21396,RASAGILINE,Amine oxidase [flavin-containing] A,9.0
CHEMBL887,CHEMBL3371,P50406,RASAGILINE,5-hydroxytryptamine receptor 6,8.85
CHEMBL88712,CHEMBL1865,Q9UBN7,VELIFLAPON,Protein deacetylase HDAC6,6.18
CHEMBL88712,CHEMBL215,P09917,VELIFLAPON,Polyunsaturated fatty acid 5-lipoxygenase,7.22
CHEMBL888,CHEMBL1997,Q99808,GEMCITABINE,Equilibrative nucleoside transporter 1,6.72
CHEMBL88972,CHEMBL3301,P54001,"PYRIDINE-2,5-DICARBOXYLIC ACID",Prolyl 4-hydroxylase subunit alpha-1,6.1
CHEMBL891,CHEMBL1641337,Q3S5C3,CLOXACILLIN,Efflux transporter,8.4
CHEMBL891,CHEMBL1641338,Q48435,CLOXACILLIN,Class C beta-lactamase CMY-36,8.4
CHEMBL891,CHEMBL5305,A4ZYU9,CLOXACILLIN,Beta-lactamase ACC-4,7.58
CHEMBL89326,CHEMBL3911,Q15722,MOXILUBANT,Leukotriene B4 receptor 1,8.4
CHEMBL8933,CHEMBL283,P08254,L-764004,Stromelysin-1,8.7
CHEMBL894,CHEMBL222,P23975,BUPROPION,Sodium-dependent noradrenaline transporter,6.35
CHEMBL894,CHEMBL238,Q01959,BUPROPION,Sodium-dependent dopamine transporter,6.76
CHEMBL894,CHEMBL338,P23977,BUPROPION,Sodium-dependent dopamine transporter,6.43
CHEMBL89445,CHEMBL1293251,C4YTQ8,TERPYRIDINE,ATP-dependent molecular chaperone HSP82,6.28
CHEMBL8946,CHEMBL217,P14416,ETICLOPRIDE,D(2) dopamine receptor,10.07
CHEMBL8946,CHEMBL219,P21917,ETICLOPRIDE,D(4) dopamine receptor,7.15
CHEMBL8946,CHEMBL234,P35462,ETICLOPRIDE,D(3) dopamine receptor,9.97
CHEMBL8946,CHEMBL339,P61169,ETICLOPRIDE,D(2) dopamine receptor,10.05
CHEMBL895,CHEMBL233,P35372,NALBUPHINE,Mu-type opioid receptor,9.05
CHEMBL895,CHEMBL236,P41143,NALBUPHINE,Delta-type opioid receptor,6.62
CHEMBL895,CHEMBL237,P41145,NALBUPHINE,Kappa-type opioid receptor,8.66
CHEMBL896,CHEMBL217,P14416,HYDROXYZINE,D(2) dopamine receptor,6.42
CHEMBL896,CHEMBL224,P28223,HYDROXYZINE,5-hydroxytryptamine receptor 2A,7.3
CHEMBL896,CHEMBL231,P35367,HYDROXYZINE,Histamine H1 receptor,8.7
CHEMBL897,CHEMBL205,P00918,PROBENECID,Carbonic anhydrase 2,6.37
